job_id,title,job_url,company,location,salary_min,salary_max,salary_mean,actual_posted_date,job_description
26643204,Teaching Assistant (Statistics and Data Science),https://www.ricebowl.my/job?jobId=26643204&slug=teaching-assistant-statistics-and-data-science,Assistant Professor (Practice Track) In Urban Design And/or Urban Planning,Singapore,,,,2026-06-02,"Collapse Job Title: Teaching Assistant (Statistics and Data Science) University-Level Unit: Science Faculty/Department-Level Unit: Statistics and Data Science Employee Category: Other Teaching Staff Location_ONB: Kent Ridge Campus Posting Start Date: 23/09/2025 Job Description Teaching Assistant at the Department of Statistics and Data Science Applications are invited for the position of Teaching Assistant at the Department of Statistics and Data Science, National University of Singapore. Successful candidates are expected to commit to two years of full-time service. Depending on the experience and expertise, the candidate will be involved in the teaching of (i) Undergraduate (UG) courses; and/or (ii) Continuing Education and Training (CET) classes for adult learners. As a Teaching Assistant (TA), you will have the opportunity to share your expertise and passion for statistical and data science with undergraduates or adult learners. Responsibilities 1. Demonstrate a deep understanding and expertise in the subject matter. 2. Work with the course coordinator in the development of teaching and assessment materials. 3. Act as a lead TA and help the course coordinator manage a team of part-time student teaching assistants. 4. Provide constructive and insightful feedback to the course coordinator and students. 5. Interest in academic interaction with adults from all disciplines. 6. Capture and maintain students' attention, making each class engaging, interactive, and memorable. 7. Enhance the learning experience by integrating practical examples and real-world case studies, empowering students to apply their newfound knowledge effectively. 8. Demonstrate excellent organizational skills, ensuring a well-paced class that maximizes students' understanding and progress. Qualifications 1. At least a bachelor's degree in statistics, data science, mathematics, or related fields, preferably with experience in teaching or practicing empirical quantitative work. 2. Proficiency in data tools such as R, Power BI, Orange, Tableau, Excel, Python, etc. 3. Excellent oral and written communication skills. 4. Resourceful and keep up-to-date with changes in the field of statistics, analytics and data visualization. 5. Being proactive and reflective about teaching practice. 6. Able to foster strong collaboration with colleagues. 7. Prior experience in teaching adults is advantageous. More Information Location: Kent Ridge Campus Organization: Science Department : Statistics and Data Science Employee Referral Eligible: No Job requisition ID : 21252"
26592828,"Senior Analyst, Economics - Data Science",https://www.ricebowl.my/job?jobId=26592828&slug=senior-analyst-economics-data-science,Mastercard,Singapore,,,,2026-05-26,"Our Purpose Mastercard powers economies and empowers people in 200+ countries and territories worldwide. Together with our customers, we’re helping build a sustainable economy where everyone can prosper. We support a wide range of digital payments choices, making transactions secure, simple, smart and accessible. Our technology and innovation, partnerships and networks combine to deliver a unique set of products and services that help people, businesses and governments realize their greatest potential. Title And Summary Senior Analyst, Economics & Data Science Overview The Mastercard Economics Institute (MEI) is an economics lab powering scale at Mastercard by delivering differentiated economic thought leadership in support of the company’s mission to build a more inclusive and sustainable digital economy. MEI combines anonymized and aggregated Mastercard network data with public and third-party datasets to generate actionable insights for customers, partners, and policymakers. About The Role The Senior Analyst, Economics & Data Science is a core analyst role with a strong emphasis on data, econometrics, and applied analytics. The role supports research, thought leadership, and client-facing engagements, sitting at the intersection of economics and data science. Key Responsibilities Conduct applied economic and quantitative analysis using large-scale, high-frequency datasets, including Mastercard proprietary data. Develop, maintain, and enhance analytical and econometric models across the full pipeline—from data ingestion and transformation to modeling and interpretation. Support macroeconomic monitoring, forecasting, and nowcasting initiatives using econometric and data science techniques. Design and back-test predictive models using time-series analysis, regression, and machine learning methods. Identify patterns and anomalies in complex datasets and synthesize findings into concise insights. Build reproducible workflows and contribute to dashboards and visualizations. Collaborate with economists, data scientists, and business partners to translate analysis into clear narratives. Contribute to MEI research outputs, briefings, and presentations across Asia Pacific. All About You Advanced degree in Economics, Econometrics, Statistics, Data Science, Mathematics, or a related quantitative field. 2–4+ years of experience in applied economics, econometrics, or data science. Strong programming skills in Python and/or R; SQL required. Solid foundation in econometric modeling and statistical inference; machine learning exposure preferred. Experience with large or complex datasets; transaction or financial data experience is a plus. Experience with data visualization tools such as Tableau or Power BI. Strong communication skills and ability to translate technical analysis into actionable insights. Ability to deliver results in ambiguity and tolerance for dynamic objectives are necessities, given our fast-moving, nimble corporate culture Team focus and commitment to helping each other to be great, a core Mastercard value Corporate Security Responsibility All activities involving access to Mastercard assets, information, and networks comes with an inherent risk to the organization and, therefore, it is expected that every person working for, or on behalf of, Mastercard is responsible for information security and must: Abide by Mastercard’s security policies and practices; Ensure the confidentiality and integrity of the information being accessed; Report any suspected information security violation or breach, and Complete all periodic mandatory security trainings in accordance with Mastercard’s guidelines."
26676053,Head of Data Science - International Markets,https://www.ricebowl.my/job?jobId=26676053&slug=head-of-data-science-international-markets,Kredivo Group,Singapore,,,,2026-06-05,"We are looking for an experienced and driven Head of Data Science to lead our data science and machine learning efforts across our three international markets: the Philippines, Vietnam, and Thailand. This is a senior leadership role that sits at the intersection of advanced analytics, credit risk, and regional business strategy. You will build and guide a centralized team of data scientists based in Singapore, own the end-to-end development of credit risk models, and lay the foundation for a broader ML capability that scales across markets. You will also serve as the primary bridge between the technical team and business stakeholders in each country. About The Job Team Leadership & Strategy Lead and mentor a centralized team of data scientists based in Singapore, serving the Philippines, Vietnam, and Thailand markets. Define the data science roadmap aligned with business priorities in each market. Build a high-performance, collaborative team culture and establish best practices in model development, validation, and deployment. Manage hiring, onboarding, and career development of data science talent. Credit Risk & ML Model Development Own the end-to-end design, development, validation, and deployment of credit risk models (e.g., Application and Behaviour risk scorecards, transaction models). Remain hands-on and lead by example, actively contributing to data analysis, model building, and technical problem solving alongside the team. Expand the team's capabilities beyond credit risk to include other ML use cases such as fraud detection, customer segmentation, churn prediction, and propensity modeling. Collaborate with ML engineering teams to integrate models into operational systems and data pipelines. Stakeholder Communication & Regional Collaboration Act as the primary DS technical point of contact for business stakeholders in the Philippines, Vietnam, and Thailand. Translate complex model outputs and data science insights into clear, actionable recommendations for non-technical audiences. Regularly present model performance updates, risk insights, and strategic recommendations to senior leadership and country heads. Work closely with local risk, product, and operations teams to ensure models address real business challenges. Champion data-driven decision making across all three markets. About You Minimum 10 years of experience in data science or machine learning, with at least 3–5 years in a team leadership or management role. Deep domain expertise in credit risk modeling and/or the financial services industry (lending, banking, fintech, or similar). Strong technical skills across the full data science lifecycle, from data analysis and feature engineering to model development and production deployment. Excellent communication and stakeholder management skills, with the ability to navigate cross-cultural business environments. Experience in Southeast Asian financial markets, particularly the Philippines, Vietnam, or Thailand, is a plus. Why Join Us Lead a high-impact data science function across three fast-growing markets in Southeast Asia. Shape the ML strategy from the ground up, you will have real ownership and influence over how models are built and applied, and play a key role in building and shaping the data science team itself. Work with a passionate, cross-functional team that values data-driven thinking and experimentation."
26672902,"Intern, AI - Data Science (Solar)",https://www.ricebowl.my/job?jobId=26672902&slug=intern-ai-data-science-solar,Sembcorp Industries Ltd,Singapore,,,,2026-06-05,"About Sembcorp Sembcorp is a leading energy and urban solutions provider headquartered in Singapore. Led by its purpose to drive energy transition , Sembcorp delivers sustainable energy solutions and urban developments by leveraging its sector expertise and global track record. Key Roles And Responsibilities Embark on a thrilling journey with Sembcorp, where you'll be at the heart of pioneering data science projects that fuel our Solar business. Design, develop and implement cutting-edge AI solutions to fulfill internal and external requirements and initiatives on digitalization of Sembcorp Solar business. Your exciting projects will include, but are not limited to, crafting an automated solar site survey platform powered by AI. This state-of-the-art platform aims to uplift user experience, curtail design time, and augment yield and revenue. You'll also have the chance to contribute to and enhance our existing Solar Digital-Twin Analytic and Management Platform, a proud creation of the Sembcorp data science team. Main Tasks Are Develop AI based 3D site survey platform using Computer Vision or Multimodal deep learning models and optimization algo. Enhance our existing proprietary digital twin platform by harnessing the power of the latest technologies. From data ingestion, data analytics and modeling. Engage in web UI design to enhance the user interface and experience. Facilitate weekly meetings with internal stakeholders, fostering clear communication and collaboration. Qualifications, Skills & Experience Background in Computer Science, Computer Engineering, Data Science and Analytic Proficient in Python, SQL, Git, Machine Learning, Algebra Experience with deep learning frameworks PyTorch Has hands-on experience in data analysis and machine learning libraries such as: numpy, pandas, matplotlib, plotly, sklearn Experience with Microsoft Azure will be a plus Team player and good communication skills, ability to work independently Our Culture at Sembcorp At Sembcorp, our culture is shaped by a strong set of shared behaviours that guide the way we work and uphold our commitment to driving the energy transition. We foster an institution-first mindset, where the success of Sembcorp takes precedence over individual interests. Collaboration is at the heart of what we do, as we work seamlessly across markets, businesses, and functions to achieve our goals together. Accountability is a core principle, ensuring that we take ownership of our commitments and deliver on them with integrity and excellence. These values define who we are and create a workplace where our people can thrive while making a meaningful impact on driving energy transition. Join us in making a real impact! Working Location: 30 Hill Street Singapore 179360"
26643736,"Director, Data Science - Innovation, CIB",https://www.ricebowl.my/job?jobId=26643736&slug=director-data-science-innovation-cib,Standard Chartered,Singapore,,,,2026-06-02,"Requisition Number: 52121 Job Location: Singapore, SGP Global Grade: Band 5 Work Type: Office Working Employment Type: Permanent Posting Start Date: 26/05/2026 Posting End Date: 09/06/2026 : Job Summary Corporate and Investment Banking (CIB) at Standard Chartered Bank has embarked on an ambitious journey to incorporate the latest AI and data science capabilities in all aspects of our business. This includes our Financial Markets and Transaction Banking businesses. To that end, we are seeking a senior data scientist with strong background and experience in developing and deploying sound AI solutions using both the classical machine learning techniques as well as the latest Large Language Models. Key Responsibilities Liaise with product owners and business stakeholders, identify pain points and business use-cases and gather requirements Understand business use-cases and develop AI/ML solutions for various business use-cases in collaboration with product owners and the wider team Productionize the developed solutions in collaboration with MLOps Engineer and the wider Tech and Data team Stay up-to-date with recent developments in Data Science and NLP domains: algorithms, best practices etc. and disseminate them across the team Mentor and upskill more junior team members Strategy Support the development of data and AI solutions in cooperation with business stakeholders, IT teams and other relevant parties and to assure that solutions are aligned to the business strategy, released on time, on budget and with high quality. Governance Ensure data quality (DQMF) is applied for data analytics and AI projects Adherence to Risk & Data Quality Management Requirements Risk and Audit Continuous management of the Trade Application System risk Proactively identify issues and actions Monitor and remediate issues and actions from audits Awareness of the regulatory requirements and ensuring these are catered for in the platform design Regulatory and Business Conduct Display exemplary conduct and live by the Group’s Values and Code of Conduct. Take personal responsibility for embedding the highest standards of ethics, including regulatory and business conduct, across Standard Chartered Bank. This includes understanding and ensuring compliance with, in letter and spirit, all applicable laws, regulations, guidelines and the Group Code of Conduct. Effectively and collaboratively identify, escalate, mitigate and resolve risk, conduct and compliance matters. Key stakeholders Technology and Engineering teams across the bank Corporate and Investment Banking (CIB) business teams Digital, Data & Coverage Platforms (DDCP) Our Ideal Candidate Degree in Computer Science, Software Engineering, IT, or related fields 6+ years of experience in machine learning, data science and/or other relevant quantitative roles -Banking,finance, fraud, risk Proficient in Object-Oriented Programming (OOP) in Python Experienced Data Scientist with in-depth knowledge of machine learning, deep learning and statistical analysis techniques Experience in NLP/DocumentAI, Entity Matching, Anomaly and Fraud detection would be an advantage Proficient in using ML, DL, and NLP libraries such as Scikit-learn, HuggingFace, LangChain and PyTorch Experience in using big data tools such as Hadoop, Spark and Hive in a cloud environment would be beneficial Familiar with CI/CD and MLOps frameworks and building end-to-end ML pipelines Experienced in leading and delivering data science projects and supervising/mentoring junior resources Experience in working in an agile environment Excellent communication skills with the ability to convey complex technical concepts to non-technical stakeholders Self-driven and highly motivated professional with a strong sense of ownership and a passion towards delivering high-quality client solutions Role Specific Technical Competencies Data Science Python NLP Deep Learning Stakeholder Management About Standard Chartered We're an international bank, nimble enough to act, big enough for impact. For more than 170 years, we've worked to make a positive difference for our clients, communities, and each other. We question the status quo, love a challenge and enjoy finding new opportunities to grow and do better than before. If you're looking for a career with purpose and you want to work for a bank making a difference, we want to hear from you. You can count on us to celebrate your unique talents and we can't wait to see the talents you can bring us. Our purpose, to drive commerce and prosperity through our unique diversity, together with our brand promise, to be here for good are achieved by how we each live our valued behaviours. When you work with us, you'll see how we value difference and advocate inclusion. Together we: Do the right thing and are assertive, challenge one another, and live with integrity, while putting the client at the heart of what we do Never settle, continuously striving to improve and innovate, keeping things simple and learning from doing well, and not so well Are better together, we can be ourselves, be inclusive, see more good in others, and work collectively to build for the long term What we offer In line with our Fair Pay Charter, we offer a competitive salary and benefits to support your mental, physical, financial and social wellbeing. Core bank funding for retirement savings, medical and life insurance, with flexible and voluntary benefits available in some locations. Time-off including annual leave, parental/maternity (20 weeks), sabbatical (12 months maximum) and volunteering leave (3 days), along with minimum global standards for annual and public holiday, which is combined to 30 days minimum. Flexible working options based around home and office locations, with flexible working patterns. Proactive wellbeing support through Unmind, a market-leading digital wellbeing platform, development courses for resilience and other human skills, global Employee Assistance Programme, sick leave, mental health first-aiders and all sorts of self-help toolkits A continuous learning culture to support your growth, with opportunities to reskill and upskill and access to physical, virtual and digital learning. Being part of an inclusive and values driven organisation, one that embraces and celebrates our unique diversity, across our teams, business functions and geographies - everyone feels respected and can realise their full potential. Recruitment Assessments Some of our roles use assessments to help us understand how suitable you are for the role you've applied to. If you are invited to take an assessment, this is great news. It means your application has progressed to an important stage of our recruitment process. Visit our careers website *************"
26556918,Intern (Data Science Office),https://www.ricebowl.my/job?jobId=26556918&slug=intern-data-science-office,National Healthcare Group,Singapore,,,,2026-05-24,"Institution: Institute of Mental Health Family Group: Administration Position: Intern Department: Data Science Office Job Description: IMH is looking for interns with background in data analytics who are keen to explore and contribute in the area of mental healthcare. Successful candidates will have the opportunity to work with an existing team of data analysts and biostatisticians to advance the quality of insights derived from existing clinical databases. This will include the harnessing of unstructured datasets with Large Language Models (LLM). They will also collaborate with clinicians and management to develop dashboards. Job Responsibilities: Assist in the execution of hackathons. The duties include, but not limited to organizing, facilitating a smooth run of hackathons and helping out with data analysis Exploring methods to analyse historical medical data. Exploring and developing data-centric and data driven solutions by leveraging generative AI and LLMS. Developing interactive dashboards and predictive models based on past medical data. Any other ad-hoc duties that may arise. Requirements: Educational and Professional Requirements Academic background in Mathematics/Statistics/Data science/Sciences/Engineering. Experience in SQL and Python necessary About IMH: The Institute of Mental Health (IMH) in Singapore, established in 1928, is a premier 2,000-bed psychiatric hospital nestled in Buangkok Green Medical Park, providing comprehensive mental health services across 50 inpatient wards and 7 outpatient clinics, while also playing a pivotal role in training the next generation of mental health professionals through the NHG-AHPL Residency Programme and collaborations with local academic institutions."
26516829,Intern (Data Science Office),https://www.ricebowl.my/job?jobId=26516829&slug=intern-data-science-office,Institute Of Mental Health,Singapore,,,,2026-05-22,"Institution: Institute of Mental Health Family Group: Administration Position: Intern (Non-Research, Non-Clinical) Department: Data Science Office Job Description IMH is looking for interns with background in operations research and data analytics who are keen to explore and contribute in the area of healthcare. Successful candidates will have the opportunity to work with an existing team of data analysts and biostatisticians and operations staff to advance the quality of insights derived from existing clinical databases. This will include the harnessing of structured datasets. They will also collaborate with clinicians and management to develop operational models of various hospital processes. Job Responsibilities Support the development of operational and simulation models of the hospital’s outpatient and inpatient services. Support relevant data collection/ exploitation required to develop operational models. Support the development of ML models required by the operational models. Requirements Academic background in Operations Research/ Statistics/Data science. Familiarity with Markov models, Discrete event simulation and Agent-based modeling necessary. Experience in Anylogic and Python preferred About IMH The Institute of Mental Health (IMH) in Singapore, established in 1928, is a premier 2,000-bed psychiatric hospital nestled in Buangkok Green Medical Park, providing comprehensive mental health services across 50 inpatient wards and 7 outpatient clinics, while also playing a pivotal role in training the next generation of mental health professionals through the NHG-AHPL Residency Programme and collaborations with local academic institutions."
26459725,Data Science Intern,https://www.ricebowl.my/job?jobId=26459725&slug=data-science-intern,Tencent,Singapore,,,,2026-05-15,"Business Unit LIGHTSPEED STUDIOS is made up of passionate players who advance the art & science of game development through great stories, great gameplay, and advanced technology. We are focused on bringing next generation experiences to gamers who want to enjoy them anywhere, anytime, across multiple genres and devices. About The Hiring Team Lightspeed Tech Center is a R&D department under Lightspeed Studios which develop PUBG Mobile and other high-quality games. Our Tech Center leads the research, exploration, and discovery of innovative technologies and provides technical services for all games during all phases of life cycle, including engine, audio, QA, AI, next generation game, technical cooperation, etc. What The Role Entails Responsibilities: Research on state-of-the-art machine learning, deep learning, social-network data mining and recommendation algorithms with game data, help design, evaluate and improve the core algorithm and strategy for online AI serving. Response for deep statistics analysis from large-scale data, mining for user behavior and attributes, building user portraits. By datamining and analysis, solving user pain point and proposing strategies improving user retention. Improving data analysis pipelines, combining business requirements and data, by using distributed computation platform, develop efficient and reliable data mining solutions. Research on recommendation algorithm or matching algorithm in gaming environments. Qualifications： Who We Look For Familiar with basic and latest research result in data mining, with a strong understanding of statistical models, related machine learning principles, and experience working on data mining related projects. Familiar with machine learning, deep learning and recommendation algorithms such as clustering and classification, grasping and having deep understanding in at least one of them. Proficient in at least one programming language, familiar with basic data structures and algorithms. Higher priority for candidates familiar with graph models, including community discovery, graph embedding、influence diffusion models. Higher priority for candidates familiar with causal inference or optimization algotirhms, and have strong Higher priority for candidates having big data experience, and familiar with distributed computation framework such as Hadoop, spark, hive and etc. Higher priority for candidates with strong logical thinking ability, communication ability and business understanding, and familiar with game situations. And candidates with better mathematics background are in favor. Strong self-driven ability, team cooperation ability, anti pressure ability and studious candidates is preferred. Equal Employment Opportunity at Tencent As an equal opportunity employer, we firmly believe that diverse voices fuel our innovation and allow us to better serve our users and the community. We foster an environment where every employee of Tencent feels supported and inspired to achieve individual and common goals."
26683939,"Intern, AI - Data Science (Solar)",https://www.ricebowl.my/job?jobId=26683939&slug=intern-ai-data-science-solar,Sembcorp Industries,Singapore,,,,2026-06-07,"About Sembcorp Sembcorp is a leading energy and urban solutions provider headquartered in Singapore. Led by its purpose to drive energy transition, Sembcorp delivers sustainable energy solutions and urban developments by leveraging its sector expertise and global track record. Key Roles and Responsibilities Embark on a thrilling journey with Sembcorp, where you'll be at the heart of pioneering data science projects that fuel our Solar business. Design, develop and implement cutting-edge AI solutions to fulfill internal and external requirements and initiatives on digitalization of Sembcorp Solar business. Your exciting projects will include, but are not limited to, crafting an automated solar site survey platform powered by AI. This state-of-the-art platform aims to uplift user experience, curtail design time, and augment yield and revenue. You'll also have the chance to contribute to and enhance our existing Solar Digital-Twin Analytic and Management Platform, a proud creation of the Sembcorp data science team. Main tasks are: Develop AI based 3D site survey platform using Computer Vision or Multimodal deep learning models and optimization algo. Enhance our existing proprietary digital twin platform by harnessing the power of the latest technologies. From data ingestion, data analytics and modeling. Engage in web UI design to enhance the user interface and experience. Facilitate weekly meetings with internal stakeholders, fostering clear communication and collaboration. Qualifications, Skills & Experience Background in Computer Science, Computer Engineering, Data Science and Analytic Proficient in Python, SQL, Git, Machine Learning, Algebra Experience with deep learning frameworks PyTorch Has hands-on experience in data analysis and machine learning libraries such as: numpy, pandas, matplotlib, plotly, sklearn Experience with Microsoft Azure will be a plus Team player and good communication skills, ability to work independently Our Culture at Sembcorp At Sembcorp, our culture is shaped by a strong set of shared behaviours that guide the way we work and uphold our commitment to driving the energy transition. We foster an institution-first mindset, where the success of Sembcorp takes precedence over individual interests. Collaboration is at the heart of what we do, as we work seamlessly across markets, businesses, and functions to achieve our goals together. Accountability is a core principle, ensuring that we take ownership of our commitments and deliver on them with integrity and excellence. These values define who we are and create a workplace where our people can thrive while making a meaningful impact on driving energy transition. Join us in making a real impact! Working Location: 30 Hill Street Singapore 179360 Job Snapshot Updated Date 04-************* Job ID Job ID4037 Department AI & Innovation Location Singapore, Central, Singapore Employee Group Attachment Employee SubGroup"
26676220,Industrial Data Science - AI Manager,https://www.ricebowl.my/job?jobId=26676220&slug=industrial-data-science-ai-manager,Thales,Singapore,,,,2026-06-05,"Location: Singapore, Singapore Thales is a global technology leader trusted by governments, institutions, and enterprises to tackle their most demanding challenges. From quantum applications and artificial intelligence to cybersecurity and 6G innovation, our solutions empower critical decisions rooted in human intelligence. Operating at the forefront of aerospace and space, cybersecurity and digital identity, we’re driven by a mission to build a future we can all trust. In Singapore, Thales has been a trusted partner since 1973, originally focused on aerospace activities in the Asia-Pacific region. With 2,000 employees across three local sites, we deliver cutting-edge solutions across aerospace (including air traffic management), defence and security, and digital identity and cybersecurity sectors. Together, we’re shaping the future by enabling customers to make pivotal decisions that safeguard communities and power progress. Position Summary : Thales Avionics (AVS) in Singapore consists of manufacturing and repair activities for aircraft OEM and airlines respectively. This position is responsible for leading data-driven projects aimed at optimizing industrial processes, improving efficiency, and driving innovation. They oversee the end-to-end project lifecycle, from requirements gathering and data analysis to model development, deployment, and performance monitoring. The role is also responsible for leading and governing strategic AI initiatives, including the AeroCore AI platform, to accelerate knowledge sharing, operational intelligence, digital transformation, and business value generation across manufacturing and repair operations. He/She will be the initiator, influencer and driving the stakeholders to emulate, synchronize and connect to make Thales AVS (both production and repair activities) more sustainable and competitive through innovation and collaboration to achieve industrial excellence. Main Tasks & Responsibilities : Team and data science portfolio management: Support for the implementation of roadmap of the data science and manage data science ROI and Portfolio including AI platform initiatives and Generative AI use cases, develop requirements and ensure value and benefit the shopfloor operation, guide data science engineers to develop and review their work as well to grow their skills and experience. Project Planning: Develop comprehensive project plans, defining scope, objectives, deliverables, timelines, resource allocation, and budget estimates for industrial data science projects. Stakeholder Engagement: Collaborate with stakeholders to understand business needs, gathering requirement, operational challenges, and opportunities for leveraging data science to drive value. Technical capability on Data Science: Work and guide data engineers and domain experts to identify relevant data sources, extract, clean, and preprocess data for analysis and application and modeling, Data Analysis and Modeling: Lead data exploration, statistical analysis, and machine learning model development to uncover insights, patterns, trends in industrial data and AI solution design including Generative AI and knowledge-based applications where appropriate. Model Deployment: Oversee the deployment of data science models into production environments, ensuring scalability, reliability, and integration with existing systems. Deploy standards defined and contribute to their improvements. Performance Monitoring: Establish key performance indicators (KPIs) and monitoring mechanisms to track the performance and effectiveness of deployed models over time with business value generated. Cross-Functional Collaboration: Coordinate with cross-functional teams, including data scientists, engineers, IT specialists, and business analysts, to ensure alignment and synergy in project execution. Risk Management: Identify and mitigate potential risks and challenges associated with data science projects, such as data quality issues, algorithmic bias, and model interpretability. Quality Assurance: Implement quality control measures and validation procedures to ensure the accuracy, robustness, and reliability of data science solutions. Documentation and Reporting: Maintain detailed documentation of project activities, methodologies, findings, and outcomes, and provide regular progress updates and reports to stakeholders. Business Value Delivery: Define, measure and keep track of business value deliverables link to the project ROI Candidate Profile & Qualifications: Bachelor's degree in computer science, data science, industrial engineering, or a related field; advanced degree or relevant certifications preferred. At least 8 years proven experience in project management, specifically in leading data science or analytics projects in industrial settings. Experience with AI platforms, Generative AI, Large Language Models (LLMs), Retrieval-Augmented Generation (RAG), AI assistants, or related enterprise AI solutions is an advantage. Experience delivering AI-enabled digital transformation initiatives and driving user adoption is an advantage. Experience managing small team and data science portfolio Experiences on requirement gathering, scoping, data mapping and data driven improvement, digital transformation projects to deliver business objectives are plus Strong technical proficiency in data science tools and techniques, including architecting, statistical analysis, machine learning, predictive modeling, and data visualization. Experience with industrial data sources, such as sensor data, time-series data, SCADA systems, and IoT devices. Excellent leadership, communication, and stakeholder management skills, with the ability to engage and influence both internal and external stakeholders at all levels of the organization. Proficiency in project management methodologies and tools Knowledge of industrial processes, manufacturing operations, and relevant industry standards and regulations. Familiarity with data governance, privacy, and security best practices in industrial environments. Experience with process optimization, continuous improvement, and lean manufacturing principles is a plus Experience with architecting, IS/IT projects or vendors management is a plus Strong disposition toward continuous learning, self-starter and passionate on data science to create business value Good attitude, open mind and flexibility to adjust and promote change for continuous improvement At Thales, we’re committed to fostering a workplace where respect, trust, collaboration, and passion drive everything we do. Here, you’ll feel empowered to bring your best self, thrive in a supportive culture, and love the work you do. Join us, and be part of a team reimagining technology to create solutions that truly make a difference – for a safer, greener, and more inclusive world."
26507674,Analyst - Data Science,https://www.ricebowl.my/job?jobId=26507674&slug=analyst-data-science,American Express,Singapore,,,,2026-05-21,"At American Express, our mission is to elevate the customer experience daily by delivering unparalleled products and services. We are seeking a highly motivated individual with a solid background in software engineering, machine learning or/and AI. This role is pivotal in advancing our data science capabilities to bolster enterprise-wide initiatives, in collaboration with our Technology, Marketing, Servicing, and Risk departments. Role Overview: As an Analyst, AI/ML, you will play a crucial role in the development and implementation of cutting-edge Generative AI solutions that address significant business challenges. This role focusses on hands-on implementation, rapid prototyping, and collaboration with cross-functional teams to deliver innovative solutions that address real business challenges. Your contributions will directly impact our strategic goals, driving innovation and excellence in customer interactions. Advanced degree (Master/ PhD) in quantitative discipline (e.g., Computer Science, Engineering, Statistics, Mathematics). Strong programming skills in at least one language (Python, Java, C++, etc.) Familiarity with machine learning libraries and frameworks (e.g., TensorFlow, PyTorch, scikit-learn) and data processing libraries Extensive experience in machine learning, NLP and Generative AI, with a demonstrated ability to build scalable prototypes from inception to solution. Proven expertise in applying deep learning and NLP techniques to solve complex problems, with a portfolio of projects on real-world problems. Solid understanding of Large Language Models and practical experience with Generative AI Data processing skills such as SQL and BigQuery is a plus. Strong ability to translate real-world problems to data science problems. Excellent communication and collaboration skills, with the ability to collaborate effectively with both technical and non-technical teams. At American Express, our culture is built on a 175-year history of innovation, shared values and Leadership Behaviors, and an unwavering commitment to back our customers, communities, and colleagues. From delivering differentiated products to providing world-class customer service, we operate with a strong risk mindset, ensuring we continue to uphold our brand promise of trust, security, and service. As part of Team Amex, you’ll experience our powerful backing with comprehensive support for your holistic well-being and many opportunities to learn new skills, develop as a leader, and grow your career. Here, your voice and ideas matter, your work makes an impact, and together, you will help us define the future of American Express. We back you with benefits that support your holistic well-being so you can be and deliver your best. This means caring for you and your loved ones' physical, financial, and mental health, as well as providing the flexibility you need to thrive personally and professionally: Competitive base salaries Bonus incentives Support for financial-well-being and retirement Comprehensive medical, dental, vision, life insurance, and disability benefits (depending on location) Flexible working model with hybrid, onsite or virtual arrangements depending on role and business need Generous paid parental leave policies (depending on your location) Free access to global on-site wellness centers staffed with nurses and doctors (depending on location) Free and confidential counseling support through our Healthy Minds program Career development and training opportunities Offer of employment with American Express is conditioned upon the successful completion of a background verification check, subject to applicable laws and regulations."
26516819,Intern (Data Science Office),https://www.ricebowl.my/job?jobId=26516819&slug=intern-data-science-office,Institute Of Mental Health,Singapore,,,,2026-05-22,"Institution: Institute of Mental Health Family Group: Administration Position: Intern Department: Data Science Office Job Description IMH is looking for interns with background in data analytics who are keen to explore and contribute in the area of mental healthcare. Successful candidates will have the opportunity to work with an existing team of data analysts and biostatisticians to advance the quality of insights derived from existing clinical databases. This will include the harnessing of unstructured datasets with Large Language Models (LLM). They will also collaborate with clinicians and management to develop dashboards. Job Responsibilities Assist in the execution of hackathons. The duties include, but not limited to organizing, facilitating a smooth run of hackathons and helping out with data analysis Exploring methods to analyse historical medical data. Exploring and developing data-centric and data driven solutions by leveraging generative AI and LLMS. Developing interactive dashboards and predictive models based on past medical data. Any other ad-hoc duties that may arise. Requirements Educational and Professional Requirements Academic background in Mathematics/Statistics/Data science/Sciences/Engineering. Experience in SQL and Python necessary About IMH The Institute of Mental Health (IMH) in Singapore, established in 1928, is a premier 2,000-bed psychiatric hospital nestled in Buangkok Green Medical Park, providing comprehensive mental health services across 50 inpatient wards and 7 outpatient clinics, while also playing a pivotal role in training the next generation of mental health professionals through the NHG-AHPL Residency Programme and collaborations with local academic institutions."
26626237,Data Science (healthcare) #HMS,https://www.ricebowl.my/job?jobId=26626237&slug=data-science-healthcare-hms,RECRUIT EXPRESS PTE LTD,Singapore,4000.0,4000.0,4000.0,2026-05-29,"6k West investigate and     understand large structured and unstructured datasets. Identify patterns,     trends and correlations to uncover actionable insights Develop predictive and     prescriptive models using machine learning, statistical techniques, or     artificial intelligence. Create algorithms to     forecast trends and enhance decision making Work cross-functionally     with stakeholders to understand their needs and deliver data backed     recommendations Interested candidates, do submit your resume to : ************* OR telegram @jocelynchan Jocelyn Chan| Consultant | Recruit Express Pte Ltd (Healthcare & Lifescience) Company EA Licence number : 99C4599 Personnel EA License: R1331820"
